source_id,ra,ra_error,dec,dec_error,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,a_g_val,e_bp_min_rp_val
17505982,236.29262760243242,0.23772813,10.7171117190081,0.20866464,486.07944,0.8229368,18.971632,273.4464,4.557311,19.25922,264.5866,7.8448524,18.70548,0.11349963,0.056749813
17505983,235.00371293611875,0.21038729,11.907695205088219,0.18689227,551.61676,0.83531684,18.834307,313.51685,4.4420877,19.110748,298.97757,7.5733666,18.572803,0.12966292,0.06483146
17505984,235.8277909310958,0.2569553,11.565743214833839,0.2278631,435.7024,0.7969456,19.090425,247.01309,4.537517,19.3696,236.23549,7.7781754,18.828537,0.12819165,0.064095825
17505986,235.689710305236,0.16979145,11.496055541674208,0.1503423,723.17456,0.9011854,18.540293,414.33356,4.524029,18.808025,390.40088,7.6345706,18.283123,0.12798978,0.06399489
17505987,236.04971659567875,0.16047242,11.965340468863344,0.14323229,765.2034,0.9115122,18.478958,447.47128,4.5290947,18.724487,400.88205,7.6045375,18.254358,0.13602425,0.068012126
17505988,236.11662599747936,0.1606987,11.07581271683272,0.14167373,780.9293,0.9245445,18.456871,460.53043,4.5973186,18.693254,407.16553,7.6694536,18.237473,0.1276211,0.06381055
17505990,236.2941841803716,0.14677256,11.848909531460997,0.13090613,859.39044,0.94486725,18.352924,503.92413,4.573496,18.595488,450.84546,7.6328692,18.126831,0.15720448,0.07860224
17505991,235.80885485507017,0.121907964,11.632626566000647,0.10820046,1108.7885,1.0308733,18.076279,653.8162,4.670054,18.312761,578.1625,7.7210464,17.856775,0.12808622,0.06404311
17505992,235.01300512342658,0.1286715,10.335217349387134,0.11181945,1073.4209,1.03414,18.111475,631.8325,4.72342,18.349895,560.8094,7.8234787,17.889862,0.13738416,0.06869208
17505993,235.49797377226318,0.09967696,11.28271126187655,0.08793152,1483.7451,1.1500922,17.760002,865.81696,4.7808843,18.007835,777.9593,7.886562,17.534508,0.11519335,0.057596676
17505995,236.3059309651816,0.12379029,11.11242797311166,0.10926668,1097.5254,1.0310025,18.087364,647.64996,4.683199,18.32305,571.3262,7.745761,17.86969,0.12795915,0.06397957
17505996,236.24536035887684,0.090843424,10.03950171397378,0.07897482,1747.3154,1.2382784,17.582472,1033.0806,4.9483128,17.816065,907.65845,8.03328,17.367094,0.11788466,0.05894233
17505997,234.52390613225228,0.06267535,11.497446846410703,0.05525421,3003.9426,1.5477135,16.994171,1495.5555,4.8178554,17.414394,1825.8229,8.4283695,16.608253,0.11912425,0.059562124
17505998,234.33198131754358,0.058077585,10.845965554120308,0.05070085,3473.07,1.662554,16.836617,1755.2722,4.9918184,17.24054,2094.2554,8.569101,16.459326,0.12905397,0.06452698
17505999,234.9036406632978,0.016016303,11.987543460845423,0.0142383445,34210.97,6.313861,14.352987,20419.664,16.183268,14.576279,17544.678,17.345625,14.151537,0.115796655,0.057898328
17506067,0.0,0.0,0.0,0.0,39.44642,0.0,21.698381,15.978255,0.0,22.342577,27.908518,0.0,21.147558,0.11566888,0.05783444
17506074,235.2845970075315,0.693416,10.706429320671555,0.60631573,148.13881,0.68136424,20.261728,65.73403,4.0264626,20.806925,98.771935,7.797735,19.775316,0.12936772,0.06468386
17506078,235.08321940011902,0.5515454,10.650054917270783,0.48152968,189.67126,0.70208454,19.993397,91.84741,4.208877,20.443733,118.24876,7.8085165,19.579908,0.1290551,0.06452755
17506079,234.4975985471679,0.44559965,11.373293734093608,0.39211598,236.6189,0.71494925,19.753277,114.80968,4.1988597,20.201454,147.27522,7.7726746,19.341576,0.1192058,0.0596029
17506081,234.4154973361543,0.7696932,11.643951763803585,0.67967296,130.28677,0.6681395,20.40115,66.22339,4.259217,20.798872,77.890434,7.762949,20.03319,0.1336717,0.06683585
17506083,236.15249715806067,0.49688086,11.836682811057194,0.44285667,205.4911,0.6998367,19.906418,109.0853,4.3482676,20.256985,119.09686,7.70531,19.57215,0.13637903,0.06818952
17506085,236.21817934627958,0.3822698,10.887870396119538,0.33624884,280.12305,0.73475206,19.570028,154.61967,4.4887967,19.878239,157.12927,7.7865114,19.271257,0.12801649,0.06400824
17506086,236.3024858484968,0.2153207,11.60839640403774,0.19139405,535.2614,0.82865417,18.866985,318.3123,4.5385013,19.094267,278.72742,7.5653834,18.64895,0.14345898,0.07172949
17506087,234.60704501193462,0.12601602,10.939186682365413,0.11026649,1088.4088,1.034125,18.09642,669.00183,4.8107114,18.287832,545.9538,7.780343,17.91901,0.1294605,0.06473025
17506088,236.1850896917597,0.117714435,11.872737441436565,0.10498235,1149.9418,1.0407653,18.03671,721.431,4.7890644,18.205914,558.82654,7.693825,17.893707,0.13640837,0.06820419
17506871,0.0,0.0,0.0,0.0,32.88394,0.0,21.89594,12.932991,0.0,22.572153,23.650877,0.0,21.327282,0.113487124,0.056743562
17506886,0.0,0.0,0.0,0.0,38.112656,0.0,21.735727,14.796638,0.0,22.425993,27.619436,0.0,21.158863,0.14322071,0.071610354
17506904,0.0,0.0,0.0,0.0,40.63331,0.0,21.666195,15.8380785,0.0,22.352144,29.373299,0.0,21.092018,0.13746196,0.06873098
17506917,0.0,0.0,0.0,0.0,36.560287,0.0,21.780876,14.093327,0.0,22.478867,26.625769,0.0,21.198645,0.123448834,0.061724417
17506933,0.0,0.0,0.0,0.0,44.802277,0.0,21.56015,17.463339,0.0,22.246082,32.38677,0.0,20.985981,0.13740018,0.06870009
17506968,0.0,0.0,0.0,0.0,55.27469,0.0,21.332085,21.38595,0.0,22.02608,40.147198,0.0,20.752762,0.14823803,0.07411902
17506970,0.0,0.0,0.0,0.0,48.85613,0.0,21.466103,19.069592,0.0,22.150547,35.28715,0.0,20.892859,0.13088919,0.065444596
17506973,0.0,0.0,0.0,0.0,45.132637,0.0,21.552174,17.76372,0.0,22.227566,32.445194,0.0,20.984024,0.10992468,0.05496234
17506988,0.0,0.0,0.0,0.0,48.78658,0.0,21.46765,19.055124,0.0,22.151371,35.222305,0.0,20.894855,0.12772463,0.06386232
17506992,0.0,0.0,0.0,0.0,53.61678,0.0,21.365149,20.559616,0.0,22.068863,39.17316,0.0,20.779428,0.14847021,0.074235104
17507000,0.0,0.0,0.0,0.0,50.583813,0.0,21.428371,19.821545,0.0,22.108557,36.464336,0.0,20.85723,0.13078406,0.06539203
17507011,0.0,0.0,0.0,0.0,61.069424,0.0,21.22384,23.942287,0.0,21.903486,43.987305,0.0,20.653582,0.109915875,0.054957937
17507017,235.27419169970528,1.413604,11.72768632146639,1.2538298,68.86785,0.63551843,21.093359,26.864164,3.7419636,21.778467,49.75982,7.797922,20.519703,0.13379951,0.066899754
17507022,0.0,0.0,0.0,0.0,61.987198,0.0,21.207645,26.514816,0.0,21.792679,42.14358,0.0,20.700071,0.1133382,0.0566691
17507025,236.21353383125708,1.4959248,11.928628513165128,1.3353289,64.26339,0.6305484,21.168491,27.712166,3.9300954,21.744724,43.514854,7.805363,20.665306,0.13640743,0.06820372
17507027,235.16679201541618,1.5567,10.621679061828454,1.3589687,63.715485,0.63970536,21.177788,27.516138,3.9944515,21.752432,43.098934,7.931113,20.675734,0.12924297,0.064621486
17507034,234.68712431312062,1.4295907,10.501492530910864,1.2437197,69.933395,0.6444523,21.076689,29.807081,3.9646764,21.665602,47.666103,7.9186473,20.566376,0.13103549,0.065517746
17507037,235.71566643448355,1.4984328,10.456383421411616,1.3077263,66.28717,0.6411612,21.134827,29.006763,4.020798,21.695152,44.478947,7.921708,20.641514,0.1406207,0.07031035
17507050,235.06130777745994,1.2162968,10.165333283650325,1.0547101,83.06389,0.65269476,20.88987,35.880497,3.9929848,21.464254,56.177467,7.89747,20.387995,0.12808849,0.064044245
17507053,236.1790265394589,1.3803871,11.310603813100503,1.2212782,70.73653,0.6375321,21.064291,30.427137,3.94003,21.643248,47.983852,7.822973,20.559162,0.14872046,0.07436023
17507056,234.6333804260004,1.3548363,11.603136404932231,1.1966878,72.284294,0.63902366,21.04079,31.280605,3.9543629,21.613213,48.8237,7.827093,20.540323,0.11920275,0.059601374
17507067,234.50099020236834,1.352162,10.06261766224081,1.1684648,74.79025,0.65003973,21.003788,32.730923,4.03594,21.564005,50.12093,7.943564,20.511852,0.11072429,0.055362146
17507069,235.98838062063615,1.2355826,11.367330758779667,1.0932728,79.317085,0.6418534,20.939983,34.326725,3.9402921,21.51232,53.509792,7.7958837,20.440817,0.1229217,0.06146085
17507074,235.53469331729147,1.2534581,10.625748527528783,1.0957867,79.534485,0.6472132,20.937012,34.725754,3.9940426,21.499771,53.3912,7.862073,20.443226,0.12226885,0.061134424
17507076,235.9966339630145,1.2523401,10.578847536939241,1.0959371,79.4849,0.64673,20.937689,34.76873,3.9947927,21.498428,53.285873,7.8567867,20.44537,0.11310341,0.056551706
17507084,234.95762317892695,1.0923223,10.569345433900159,0.95214826,92.18475,0.65496457,20.776752,39.84731,3.971503,21.350403,62.244827,7.8502827,20.276642,0.12891155,0.06445578
17507085,235.24334575316996,1.1064936,11.636051071840058,0.9800472,88.81266,0.6462187,20.817213,38.87338,3.9576113,21.37727,59.511723,7.770696,20.325394,0.1100062,0.0550031
17507086,235.22539561916264,1.2705708,10.02505777258512,1.1003042,79.5342,0.6514976,20.937016,34.437862,4.000773,21.50881,53.637123,7.9147696,20.438236,0.120451875,0.060225938
17507089,234.4492409501121,1.138774,10.587688611459365,0.99101824,88.47615,0.65382314,20.821335,38.47931,3.9937284,21.388332,59.561928,7.8664064,20.324478,0.14146554,0.07073277
17507092,234.9048144532315,1.1738836,11.661898445922569,1.0387857,83.63243,0.6439953,20.882463,36.369843,3.94737,21.449547,56.24392,7.7853637,20.386711,0.117931165,0.058965582
17507096,234.676846497865,0.94930816,11.280833737336527,0.834852,105.35456,0.65761906,20.631767,45.943474,3.9643238,21.19584,70.786385,7.7858434,20.137026,0.12822382,0.06411191
17507097,235.4713918350204,1.1087533,11.300889892415068,0.97825664,89.132614,0.64804226,20.813309,38.97287,3.9658043,21.374495,59.771465,7.7904673,20.320665,0.115129545,0.057564773
17507099,234.78105165685378,1.0228163,10.506282290835804,0.8902016,98.97149,0.6591022,20.699625,42.58752,3.9635746,21.278194,67.021805,7.848846,20.19636,0.13120776,0.06560388
17507108,235.89480908904207,0.77642953,10.810778971793352,0.6814153,130.42618,0.67097956,20.399988,62.291214,4.143501,20.865334,81.7325,7.788398,19.980913,0.11425025,0.057125125
17507109,236.2567837824948,0.91215134,10.141261281283253,0.79413176,111.35123,0.66519284,20.571663,53.367374,4.177418,21.03321,69.66767,7.845768,20.154322,0.11780773,0.058903866
17507110,235.0741476046614,0.87314653,11.867664455592369,0.77540606,113.20091,0.6572535,20.553776,53.90019,4.105473,21.022425,71.11731,7.7372165,20.131962,0.12984318,0.06492159
17507111,235.478223548337,0.84773326,10.935712018344054,0.74415565,118.813705,0.66514343,20.501234,56.714806,4.1419516,20.96716,74.488525,7.794051,20.081676,0.11698817,0.058494084
17507112,235.18094410278056,0.81789094,11.723472440299277,0.72514945,121.5831,0.6620925,20.476217,57.685265,4.1015625,20.948738,76.57197,7.7391696,20.051725,0.13020232,0.06510116
17507113,234.93516572503748,0.836548,11.99180976349015,0.7438178,118.197876,0.65918815,20.506876,56.673084,4.118338,20.967958,73.9251,7.727507,20.08992,0.11562915,0.057814576
17507114,235.70235778595426,0.88452536,11.989275553308882,0.7887387,110.9831,0.6544091,20.575258,53.13249,4.1082454,21.038,69.500694,7.7186575,20.156927,0.123404354,0.061702177
17507116,234.54647752312823,0.7695954,10.11216891838542,0.66560644,134.59009,0.67991185,20.365868,64.59456,4.1991835,20.82591,84.110245,7.867536,19.949778,0.11074961,0.055374805
17507119,234.64272841414538,0.7515246,10.656437510500307,0.6551094,136.40678,0.6770572,20.35131,65.209435,4.168539,20.815624,85.52454,7.8225613,19.931673,0.13077651,0.065388255
17507120,236.11003981069948,0.64743155,11.065265731438028,0.57068425,157.2842,0.6820731,20.196688,74.37973,4.112087,20.672764,99.27483,7.7575655,19.769802,0.12761886,0.06380943
17507121,234.6533269595282,0.79742795,10.738081291117606,0.6959385,127.870056,0.67229444,20.421478,60.87448,4.153431,20.890312,80.34407,7.819762,19.999516,0.13070437,0.06535219
17507123,234.57524546145393,0.7039716,10.688120124835667,0.61377215,146.25784,0.6818036,20.275602,68.23261,4.1155496,20.76642,93.32405,7.817973,19.836916,0.14159967,0.070799835
17507132,235.5825576753163,0.7354658,10.13308982448204,0.63868415,140.37831,0.68081105,20.32015,67.19097,4.1822324,20.783123,87.92455,7.842246,19.901625,0.12449076,0.06224538
17507138,235.83647954750464,0.68467957,11.056290409615587,0.6028357,148.37402,0.6782794,20.260006,71.03763,4.1437254,20.72268,92.91149,7.765335,19.841726,0.12309342,0.06154671
17507139,235.23465797965318,0.765539,10.209426051891466,0.66466075,134.60005,0.6780602,20.365788,63.347965,4.1442914,20.847069,85.29065,7.8447704,19.934647,0.1522177,0.07610885
17507140,234.4781210851808,0.66657776,11.030392406540175,0.58372664,153.94997,0.68348694,20.219952,73.62004,4.157375,20.68391,96.49786,7.7931023,19.800606,0.12912032,0.06456016
17507145,235.58368058861026,0.64941484,10.930159498393436,0.57024556,157.65186,0.68401265,20.194153,75.5672,4.1544766,20.655567,98.6261,7.7781286,19.77692,0.11718459,0.058592293
17507146,235.45885119417315,0.6425673,10.120453130803481,0.557663,162.34145,0.69185287,20.162327,77.43529,4.176051,20.629053,101.83949,7.841244,19.74211,0.12076076,0.06038038
17507150,235.06174233085446,0.47669363,10.694876231229758,0.41640615,222.04611,0.7170505,19.822292,111.39097,4.268906,20.234276,133.76582,7.81226,19.446037,0.12896483,0.06448241
17507151,236.19823368816026,0.49390778,11.481748823042611,0.438068,208.58623,0.7035025,19.890186,104.66038,4.224516,20.301945,125.708466,7.7305403,19.513489,0.14337324,0.07168662
17507152,235.38227257534854,0.57035726,10.381797131626929,0.49664876,183.4977,0.70041853,20.029324,92.20274,4.279784,20.43954,110.62069,7.8266273,19.65231,0.15231411,0.076157056
17507153,234.53248671724694,0.4897827,11.79881173805302,0.43363708,211.10182,0.70549756,19.87717,105.51049,4.221146,20.293161,127.58824,7.739835,19.497374,0.14802098,0.07401049
17507155,235.40907468149894,0.53492796,10.13844620542768,0.4642779,197.7279,0.7088117,19.94823,99.02646,4.2785754,20.362022,119.22102,7.8451667,19.571018,0.12065413,0.060327064
17507156,236.0672585308801,0.5267022,11.041922531875121,0.46404135,196.47716,0.7009584,19.95512,98.5911,4.2396245,20.366806,118.333954,7.7640724,19.579126,0.12755807,0.06377903
17507157,234.7529357561942,0.53233796,11.792485434230219,0.47166905,192.53319,0.6964748,19.977137,96.81504,4.2325373,20.386543,115.991,7.7345223,19.60084,0.148494,0.074247
17507158,235.90554673893294,0.60810935,10.476032346220276,0.53122604,170.3743,0.6925754,20.10989,85.79828,4.272321,20.517704,102.50849,7.8094463,19.735,0.14100794,0.07050397
17507160,234.36525486041396,0.575187,10.79238833778585,0.5018194,181.28946,0.698428,20.042469,90.94156,4.2647963,20.454494,109.217064,7.816051,19.666174,0.12917484,0.06458742
17507161,234.9648632428583,0.484441,10.54123466955632,0.4221211,219.00082,0.7168659,19.837286,109.86346,4.2756734,20.249268,131.93098,7.8254013,19.461033,0.12895653,0.06447826
17507162,234.56972395499508,0.563525,10.475668216794507,0.48986882,186.38042,0.70262605,20.0124,94.045395,4.2934356,20.418056,111.94097,7.835724,19.639427,0.13084307,0.06542154
17507163,235.97816495523088,0.55944043,11.238012162243653,0.4940854,183.34827,0.69362956,20.030209,91.78272,4.224257,20.444498,110.59543,7.7510495,19.652557,0.123029396,0.061514698
17507164,234.43841922464586,0.5776136,11.471860342628577,0.5088725,177.78705,0.69213754,20.06365,89.0927,4.232337,20.476795,107.14051,7.763978,19.687016,0.117559075,0.058779538
17507165,236.2622422369806,0.4810986,11.911766931723617,0.4294245,212.57959,0.70244956,19.869596,106.48605,4.2031503,20.283169,128.22906,7.6990275,19.491934,0.13652816,0.06826408
17507168,235.078709642255,0.47717437,11.887426848422496,0.4238851,216.07428,0.7062549,19.851892,108.70312,4.2266765,20.260796,129.91852,7.7232614,19.477722,0.12983224,0.06491612
17507169,234.54040795719692,0.5321151,11.783959512498086,0.47103244,192.86896,0.69706064,19.975245,97.94409,4.26013,20.373955,115.45164,7.738911,19.6059,0.14805636,0.07402818
17507170,235.2676875585353,0.51472324,10.623495300137641,0.4495217,204.2075,0.70881057,19.913221,103.069336,4.2834544,20.318577,122.61825,7.811238,19.540512,0.12942968,0.06471484
17507171,236.1224143301841,0.5279544,11.71010042282904,0.46965292,193.07607,0.6949134,19.97408,97.174225,4.2191815,20.382523,116.04679,7.714077,19.600317,0.12765807,0.063829035
17507172,234.48251758403603,0.45164627,10.672954969060166,0.39355808,236.55577,0.7197344,19.753567,118.73943,4.281928,20.164913,142.5175,7.8278513,19.37723,0.14142945,0.07071473
17507173,235.7979825924943,0.509887,11.44955046790918,0.45136607,202.06029,0.70135784,19.924698,101.37896,4.226982,20.33653,121.710915,7.739806,19.548576,0.12825106,0.06412553
17507174,236.07301947753547,0.47219148,11.243835315345393,0.41720882,220.40184,0.71076924,19.830362,111.022896,4.245039,20.23787,132.3691,7.7512956,19.457434,0.123204544,0.061602272
17507175,234.61679951922852,0.561764,10.23620820150037,0.48681307,187.91803,0.7049106,20.003479,94.88645,4.3045416,20.40839,112.79633,7.8531055,19.631163,0.1273413,0.06367065
17507179,236.2559082556662,0.49460542,11.137468201832336,0.43665057,209.71939,0.7062002,19.884304,106.9271,4.2786403,20.27868,125.09254,7.753889,19.518822,0.12783395,0.063916974
17507180,235.42833197691118,0.45820057,11.15247491548228,0.40336537,229.10356,0.7165393,19.78832,115.95712,4.270499,20.190657,137.22705,7.7714224,19.4183,0.115188375,0.057594188
17507182,235.8147610860082,0.4002556,11.408413086968311,0.3541336,263.8648,0.72464603,19.634947,138.13307,4.334532,20.000656,153.68135,7.7503877,19.295347,0.12255218,0.06127609
17507183,235.0226206082883,0.33548173,11.540412702313855,0.29649687,322.4297,0.75097823,19.417313,168.93329,4.3531823,19.782112,187.64496,7.7689013,19.078558,0.11825647,0.059128236
17507185,236.10867504409097,0.38540357,10.582812617256037,0.33742666,279.8963,0.7369846,19.570908,145.97012,4.3580027,19.94074,163.35158,7.808847,19.229092,0.11329759,0.056648795
17507187,235.4003014621111,0.3807807,11.684608944606273,0.33769715,277.94128,0.72978455,19.578518,145.85197,4.3355503,19.94162,161.51845,7.7411504,19.241344,0.11022962,0.05511481
17507188,236.1370623529407,0.4033499,11.9158937391007,0.3598802,258.19394,0.7181538,19.658535,134.80327,4.304504,20.02715,150.75145,7.706719,19.316246,0.1362607,0.06813035
17507190,235.19618964672046,0.4191457,10.890212281180483,0.3673165,254.47585,0.725081,19.674284,133.42596,4.368275,20.0383,148.27371,7.798837,19.33424,0.12909052,0.06454526
17507191,235.3483127443046,0.41714135,10.487665491249805,0.3637218,257.9075,0.7291578,19.65974,134.61447,4.3756676,20.028671,150.90248,7.826606,19.315159,0.15209796,0.07604898
17507193,235.45475157974798,0.31827742,11.021258587601666,0.2797001,345.54575,0.7638431,19.342136,181.0937,4.375963,19.706642,201.0473,7.8042965,19.003654,0.11686618,0.05843309
17507194,235.40644788221724,0.3801555,10.961196519683257,0.33373785,283.01016,0.73700696,19.558895,147.49327,4.3493752,19.92947,165.27371,7.7949977,19.21639,0.11683462,0.05841731
17507195,235.62195254643163,0.4268581,11.647316327422903,0.37867606,244.63419,0.71474034,19.717108,128.30095,4.3309064,20.080826,142.50319,7.7333417,19.377338,0.12770331,0.063851655
17507196,236.05621959239926,0.34977356,10.829893242279336,0.30723363,310.58185,0.7489066,19.45796,162.45673,4.363245,19.824556,180.89557,7.7982764,19.11833,0.11297934,0.05648967
17507197,236.08954976724885,0.31690094,11.488302573496831,0.28098643,342.29474,0.75791997,19.3524,179.00713,4.3451467,19.719225,199.55075,7.7570987,19.011766,0.12781937,0.06390969
17507198,234.37342421727692,0.36854827,10.297767889451533,0.31935915,299.22092,0.7509407,19.49842,156.6247,4.405062,19.86425,174.29134,7.8695316,19.15871,0.12311468,0.06155734
17507199,234.4144885337653,0.39389968,10.448815788686126,0.34209016,276.6809,0.73968047,19.583452,144.44191,4.3857403,19.952168,161.44275,7.852201,19.241854,0.12302727,0.061513636
17507200,235.4181422567608,0.40294465,11.27326910335097,0.3553109,263.29846,0.7260227,19.63728,137.80904,4.341853,20.003206,153.268,7.7678013,19.298271,0.10981018,0.05490509
17507201,235.86358179036756,0.32614613,11.07087758541012,0.2872474,334.8701,0.7581116,19.37621,174.3076,4.350019,19.74811,195.78021,7.790111,19.032478,0.12313077,0.061565384
17507203,235.70216695367827,0.29477546,11.261976746168921,0.2601618,374.8241,0.7741069,19.253832,195.39055,4.3564806,19.624142,218.84195,7.7894087,18.911573,0.11557617,0.057788085
17507204,235.64187305348275,0.32976934,10.177891570866723,0.2866132,337.8363,0.7663314,19.366634,176.78827,4.404652,19.732767,196.83505,7.862134,19.026644,0.124549225,0.062274612
17507205,234.524018363806,0.3638746,11.458382472938931,0.32061416,295.5347,0.7407325,19.511879,155.25659,4.3655586,19.873775,171.8859,7.778492,19.1738,0.119164154,0.059582077
17507206,234.59374044282114,0.33683172,10.653748346167712,0.2935541,328.34073,0.760735,19.397589,170.65858,4.377035,19.77108,192.2229,7.8448434,19.052387,0.13068736,0.06534368
17507208,236.1754182743283,0.392551,11.492555030165638,0.34819433,268.61282,0.72555876,19.615583,139.67769,4.3139424,19.988583,157.30794,7.7383385,19.270023,0.14331025,0.071655124
17507209,234.35238992752093,0.34199616,10.872845812504291,0.29869178,321.55576,0.756649,19.42026,168.59799,4.394456,19.78427,187.35767,7.831474,19.080221,0.129062,0.064531
17507210,234.75354060647507,0.27331647,10.694519262239929,0.2384761,416.74753,0.79782885,19.138718,225.68341,4.4846706,19.467651,235.67513,7.862247,18.831116,0.13094227,0.065471135
17507211,234.51620240807154,0.31201795,10.797896270742,0.27239358,357.09515,0.77227646,19.30644,193.43562,4.468061,19.63506,201.88466,7.8439775,18.999142,0.1294489,0.06472445
17507212,235.42893520964103,0.29358023,10.144495156448475,0.2548456,386.67902,0.7880064,19.220024,210.32332,4.503515,19.544182,217.92888,7.882984,18.916113,0.120682605,0.060341302
17507213,236.07015493146528,0.32433778,10.222924965244742,0.28250432,342.86835,0.7673559,19.350582,185.98334,4.4818997,19.677715,194.14949,7.852769,19.04156,0.14878601,0.074393004
17507215,235.51529690683552,0.23080502,11.449766349056087,0.20410077,497.67783,0.8234743,18.94603,270.32797,4.4732327,19.271673,280.86017,7.813066,18.640675,0.127693,0.0638465
17507216,234.71919756691605,0.29988384,10.504911561496478,0.26093724,375.823,0.7820754,19.250942,204.0038,4.489391,19.577305,212.22884,7.8668437,18.94489,0.13109225,0.065546125
17507217,235.7749220692182,0.24469167,11.76135325860561,0.21754731,460.16168,0.8055396,19.031124,247.01527,4.420542,19.36959,262.16995,7.7747083,18.715443,0.12376451,0.061882254
17507218,234.33760992601282,0.29750675,10.692270771724582,0.25917187,378.5796,0.78261185,19.243008,205.66513,4.4934983,19.568499,214.05865,7.860989,18.935568,0.1411119,0.07055595
17507219,235.55548360177545,0.2639699,10.52245586532586,0.23045148,433.66663,0.80454654,19.09551,235.80104,4.4973125,19.420036,244.49147,7.8639383,18.79124,0.12241662,0.06120831
17507220,235.8536920453932,0.25455254,11.607585211029187,0.2258879,440.45844,0.7985288,19.078638,239.26901,4.4481425,19.404184,248.54706,7.779574,18.773378,0.1272339,0.06361695
17507221,235.02486276532517,0.29936683,10.931160410485065,0.26233175,372.22235,0.7767457,19.261395,202.70525,4.4782186,19.584238,209.96857,7.8277473,18.956514,0.1287265,0.06436325
17507222,234.8224135088872,0.26700836,11.394430193743124,0.235319,421.17526,0.79423356,19.127243,229.8453,4.4775662,19.447811,237.0991,7.8101296,18.824575,0.11805848,0.05902924
17507225,235.34967771972265,0.26721752,10.856152282520778,0.2341966,424.6979,0.7986896,19.1182,231.82346,4.49587,19.438507,239.02705,7.8405147,18.815783,0.11684393,0.058421966
17507226,235.61540101328205,0.2896584,11.673398506605041,0.2570515,378.7625,0.77296,19.242483,206.3097,4.4425516,19.565102,213.61432,7.763383,18.937824,0.12766413,0.06383207
17507229,235.52597738997287,0.31042597,10.695915302116465,0.2716345,357.82812,0.77135766,19.304214,194.10654,4.4637136,19.6313,202.0209,7.831739,18.99841,0.12217826,0.06108913
17507230,235.63088861587488,0.24860708,10.748202554722317,0.2177831,462.8079,0.81461126,19.024899,252.35455,4.5052824,19.346373,260.74838,7.853354,18.721346,0.1223184,0.0611592
17507231,235.9636840231533,0.26180276,11.51661129447871,0.23211744,426.77475,0.7933848,19.112904,231.82217,4.4470553,19.438513,240.83989,7.7804427,18.807579,0.12754226,0.06377113
17507233,235.27954684108516,0.2318689,11.369089360307228,0.20462845,496.61588,0.8241562,18.948349,270.05786,4.478746,19.272758,279.70554,7.8234124,18.645147,0.10949304,0.05474652
17507234,235.39032859571415,0.28827122,10.582474584644281,0.2517249,391.10168,0.78662556,19.207676,213.26596,4.496376,19.529097,220.3376,7.8515887,18.904179,0.12205949,0.061029743
17507235,235.8577077108585,0.22893214,11.629631867517327,0.20321903,499.31982,0.82205707,18.942453,271.1941,4.462237,19.2682,281.8131,7.793849,18.636997,0.12818573,0.06409287
17507237,234.3787800012681,0.23055695,10.208291116003977,0.1995435,516.43884,0.8432831,18.905853,292.4042,4.6308494,19.186441,280.1063,7.92989,18.643593,0.1232193,0.06160965
17507238,236.05960560187873,0.19507493,11.323719674989835,0.17254598,609.4821,0.85978985,18.725998,345.87503,4.4617734,19.004103,330.12265,7.609997,18.465212,0.12310016,0.06155008
17507239,235.5904835993758,0.25276333,10.167102829937388,0.21961117,459.71173,0.81799203,19.032187,260.81253,4.608955,19.31058,249.06761,7.8932257,18.771107,0.12446779,0.062233895
17507240,234.46972909521975,0.21469185,10.015135224655852,0.18538292,565.2126,0.85701185,18.80787,320.00726,4.5147424,19.088501,306.26532,7.725495,18.546656,0.11071977,0.055359885
17507241,236.28729618870315,0.22367139,11.086997691026973,0.19734518,518.2929,0.8329119,18.901962,293.18604,4.5686135,19.183542,281.37576,7.825879,18.638683,0.12794834,0.06397417
17507243,234.45582341080316,0.24083476,10.543712077048374,0.20946427,486.0805,0.8281478,18.97163,275.6292,4.6177683,19.250587,264.08362,7.894491,18.707546,0.14153253,0.07076626
17507244,236.27437554952147,0.21946383,10.461110709292646,0.19193257,538.37933,0.8389404,18.86068,304.59543,4.471059,19.142092,292.52542,7.6498466,18.59649,0.13884099,0.069420494
17507245,234.74405913670282,0.22776948,11.425614837286425,0.2007655,507.9119,0.8293333,18.92393,288.43152,4.5786953,19.201294,274.91397,7.828086,18.663908,0.119572654,0.059786327
17507246,234.3105307610652,0.19815312,11.246201517753374,0.17393655,605.8676,0.8628288,18.732456,342.98038,4.474029,19.013227,328.33838,7.648156,18.471096,0.11139268,0.05569634
17507247,235.27391602348712,0.22992215,11.35832054486312,0.2028754,501.299,0.82611984,18.938158,285.23123,4.577348,19.213408,270.789,7.820792,18.680323,0.10949284,0.05474642
17507248,236.30243197563655,0.23351085,10.63132935367772,0.20472425,497.52213,0.82818985,18.94637,281.52704,4.580487,19.2276,269.74017,7.8538966,18.684536,0.11359605,0.056798026
17507249,234.375012015681,0.22490244,10.189969622740913,0.1945979,532.36957,0.842858,18.872868,301.42358,4.5018554,19.153458,288.74774,7.7055855,18.610603,0.12323209,0.061616044
17507250,235.45671742202,0.17962219,10.397780556360292,0.1564864,693.86273,0.9003742,18.585217,386.73465,4.4894347,18.882868,381.73236,7.713501,18.307503,0.15245752,0.07622876
